"","SampleSize","Method","Activity"
"8875",30,"OLS",14.6384709231395
"8876",3,"OLS",14.6732673267327
"8877",6,"OLS",15.0489932885906
"8878",10,"OLS",10.4995118140988
"8879",20,"OLS",12.7340013890267
"8880",30,"OLS",11.8164460285132
"8881",3,"OLS",15.5993883792049
"8882",6,"OLS",17.3513513513513
"8883",10,"OLS",15.0654952076677
"8884",20,"OLS",13.8777936281503
"8885",30,"OLS",13.2027927642018
"8886",3,"OLS",11.9060631938514
"8887",6,"OLS",12.7252124645892
"8888",10,"OLS",12.1975722059439
"8889",20,"OLS",10.2338208409506
"8890",30,"OLS",14.6698961937716
"8891",3,"OLS",16.0606060606061
"8892",6,"OLS",11.9034596375618
"8893",10,"OLS",12.8751506387081
"8894",20,"OLS",14.6088495575221
"8895",30,"OLS",13.399254690311
"8896",3,"OLS",15.1004304160689
"8897",6,"OLS",13.3828996282528
"8898",10,"OLS",17.5069252077562
"8899",20,"OLS",12.4711149624494
"8900",30,"OLS",13.4798512089275
"8901",3,"OLS",13.7631578947368
"8902",6,"OLS",15.6339285714286
"8903",10,"OLS",12.8840177580466
"8904",20,"OLS",12.2760942760943
"8905",30,"OLS",13.4930583101944
"8906",3,"OLS",17.36
"8907",6,"OLS",15.8384074941452
"8908",10,"OLS",11.466848673947
"8909",20,"OLS",12.9040566645203
"8910",30,"OLS",12.9621888010876
"8911",3,"OLS",10.6843718079673
"8912",6,"OLS",12.0194468452895
"8913",10,"OLS",15.8536299765808
"8914",20,"OLS",13.0174146014735
"8915",30,"OLS",13.0402010050251
"8916",3,"OLS",11.8165266106443
"8917",6,"OLS",13.5768056968464
"8918",10,"OLS",10.0041118421053
"8919",20,"OLS",11.6261034646417
"8920",30,"OLS",12.4362426259265
"8921",3,"OLS",17.6388415672913
"8922",6,"OLS",16.9466019417476
"8923",10,"OLS",11.7569060773481
"8924",20,"OLS",13.9020811099253
"8925",30,"OLS",13.5351940876803
"8926",3,"OLS",17.7055118110236
"8927",6,"OLS",12.0867323019222
"8928",10,"OLS",12.7354334438655
"8929",20,"OLS",15.5552
"8930",30,"OLS",11.8302717978555
"8931",3,"OLS",15.8477251624884
"8932",6,"OLS",14.993137254902
"8933",10,"OLS",10.0615350683723
"8934",20,"OLS",12.9146134239592
"8935",30,"OLS",13.6571167327034
"8936",3,"OLS",10.3189189189189
"8937",6,"OLS",13.4659231722429
"8938",10,"OLS",18.1624548736462
"8939",20,"OLS",12.3327008222644
"8940",30,"OLS",12.0613162425866
"8941",3,"OLS",11.6561771561772
"8942",6,"OLS",17.5384615384615
"8943",10,"OLS",11.3502501786991
"8944",20,"OLS",10.4660258534969
"8945",30,"OLS",13.4105286441053
"8946",3,"OLS",16.0666666666667
"8947",6,"OLS",15.1737649063032
"8948",10,"OLS",12.5337701612903
"8949",20,"OLS",15.4744884744885
"8950",30,"OLS",15.5422913719943
"8951",3,"OLS",10.7888888888889
"8952",6,"OLS",15.0477064220183
"8953",10,"OLS",14.8146853146853
"8954",20,"OLS",11.7122676579926
"8955",30,"OLS",13.4550435062842
"8956",3,"OLS",19.7272727272727
"8957",6,"OLS",16.2120811287478
"8958",10,"OLS",14.210890052356
"8959",20,"OLS",12.9858669424336
"8960",30,"OLS",14.6264325774201
"8961",3,"OLS",21.1836734693878
"8962",6,"OLS",15.3656884875846
"8963",10,"OLS",13.4898697539797
"8964",20,"OLS",13.8189802390827
"8965",30,"OLS",11.6946555375607
"8966",3,"OLS",15.0571428571428
"8967",6,"OLS",10.8894736842105
"8968",10,"OLS",10.5287201233616
"8969",20,"OLS",15.2144119379541
"8970",30,"OLS",11.198036662326
"8971",3,"OLS",9.45161290322581
"8972",6,"OLS",15.7492524562153
"8973",10,"OLS",10.2536149471974
"8974",20,"OLS",11.7533178500332
"8975",30,"OLS",13.6259669049251
"8976",3,"OLS",16.1967741935484
"8977",6,"OLS",10.8905213270142
"8978",10,"OLS",17.1158392434988
"8979",20,"OLS",14.3225602027883
"8980",30,"OLS",13.0694781553398
"8981",3,"OLS",11.8365249883232
"8982",6,"OLS",14.6442953020134
"8983",10,"OLS",15.8733552631579
"8984",20,"OLS",12.21473650994
"8985",30,"OLS",12.8042309071352
"8986",3,"OLS",11.5809523809524
"8987",6,"OLS",14.0171905697446
"8988",10,"OLS",14.8829015544041
"8989",20,"OLS",11.0556984677329
"8990",30,"OLS",14.9596317280453
"8991",3,"OLS",15.6971080669711
"8992",6,"OLS",12.9115044247788
"8993",10,"OLS",15.5020576131687
"8994",20,"OLS",15.6550261096606
"8995",30,"OLS",13.5629567759449
"8996",3,"OLS",9.83053249645678
"8997",6,"OLS",12.1802884615385
"8998",10,"OLS",14.6903884320953
"8999",20,"OLS",12.9171686746988
"9000",30,"OLS",11.8411776487082
"9001",3,"OLS",14.4754098360656
"9002",6,"OLS",9.82920310981535
"9003",10,"OLS",13.3676075268817
"9004",20,"OLS",10.6049568156215
"9005",30,"OLS",13.9820164100258
"9006",3,"OLS",16.2857142857143
"9007",6,"OLS",11.9423076923077
"9008",10,"OLS",13.8561776061776
"9009",20,"OLS",12.2236769570011
"9010",30,"OLS",12.7825955124318
"9011",3,"OLS",15.1053351573187
"9012",6,"OLS",13.7537566650509
"9013",10,"OLS",12.2730337078652
"9014",20,"OLS",11.0854375099254
"9015",30,"OLS",12.4952343647996
"9016",3,"OLS",13.0470085470085
"9017",6,"OLS",13.635761589404
"9018",10,"OLS",12.4131480491716
"9019",20,"OLS",12.7761653474055
"9020",30,"OLS",13.5078490773891
"9021",3,"OLS",17.7844112769486
"9022",6,"OLS",11.459324155194
"9023",10,"OLS",13.9046546546547
"9024",20,"OLS",14.8366890380313
"9025",30,"OLS",13.9060261272651
"9026",3,"OLS",13.0888030888031
"9027",6,"OLS",9.94641343055791
"9028",10,"OLS",13.0388601036269
"9029",20,"OLS",12.3978040540541
"9030",30,"OLS",12.759484736192
"9031",3,"OLS",20.2061855670103
"9032",6,"OLS",13.612420293873
"9033",10,"OLS",15.793063583815
"9034",20,"OLS",13.7497866894198
"9035",30,"OLS",11.9081640655635
"9036",3,"OLS",21.5
"9037",6,"OLS",12.4928654068646
"9038",10,"OLS",16.6929982046679
"9039",20,"OLS",11.9346869231861
"9040",30,"OLS",13.5433110578742
"9041",3,"OLS",9.57468982630273
"9042",6,"OLS",11.8701787394167
"9043",10,"OLS",13.4649495485927
"9044",20,"OLS",13.7010710808179
"9045",30,"OLS",15.1644958996623
"9046",3,"OLS",21.5
"9047",6,"OLS",12.7737652681891
"9048",10,"OLS",12.9184043517679
"9049",20,"OLS",13.4852071005917
"9050",30,"OLS",13.0031923383879
"9051",3,"OLS",21.5757575757576
"9052",6,"OLS",14.114372855509
"9053",10,"OLS",12.6363636363636
"9054",20,"OLS",12.7032982261641
"9055",30,"OLS",13.6473851965529
"9056",3,"OLS",14.3333333333333
"9057",6,"OLS",15.950956937799
"9058",10,"OLS",12.3145315487572
"9059",20,"OLS",15.7107657316149
"9060",30,"OLS",13.1156723396297
"9061",3,"OLS",11.9946576007771
"9062",6,"OLS",13.536149471974
"9063",10,"OLS",19.9666357738647
"9064",20,"OLS",11.7788238028824
"9065",30,"OLS",15.9068584070796
"9066",3,"OLS",16.8909657320872
"9067",6,"OLS",9.95409379968204
"9068",10,"OLS",14.7819408017984
"9069",20,"OLS",10.9464393482197
"9070",30,"OLS",13.3495799870765
"9071",3,"OLS",15.2254641909814
"9072",6,"OLS",15.6312849162011
"9073",10,"OLS",13.0291229258381
"9074",20,"OLS",13.9221416880991
"9075",30,"OLS",13.0065921467469
"9076",3,"OLS",9.99168399168399
"9077",6,"OLS",10.4754901960784
"9078",10,"OLS",14.0471482889734
"9079",20,"OLS",12.0906259732171
"9080",30,"OLS",12.6142302716688
"9081",3,"OLS",17.4479495268139
"9082",6,"OLS",18.2487146529563
"9083",10,"OLS",10.4182115594329
"9084",20,"OLS",12.7892047269243
"9085",30,"OLS",12.6907053810952
"9086",3,"OLS",14.4397715472482
"9087",6,"OLS",15.9869321717486
"9088",10,"OLS",13.0598159509202
"9089",20,"OLS",13.0347974900171
"9090",30,"OLS",12.6776108094456
"9091",3,"OLS",11.5944864384171
"9092",6,"OLS",16.1625615763547
"9093",10,"OLS",15.1114583333333
"9094",20,"OLS",12.4252325304078
"9095",30,"OLS",12.223671875
"9096",3,"OLS",12.4962089300758
"9097",6,"OLS",12.1055842327546
"9098",10,"OLS",14.3189771197847
"9099",20,"OLS",12.3588156401527
"9100",30,"OLS",11.6150897474901
"9101",3,"OLS",10.3267886855241
"9102",6,"OLS",14.5538461538462
"9103",10,"OLS",10.5702065848935
"9104",20,"OLS",13.2751168224299
"9105",30,"OLS",13.8463302752294
"9106",3,"OLS",12.0861497680583
"9107",6,"OLS",12.6527331189711
"9108",10,"OLS",13.228249475891
"9109",20,"OLS",13.3885688295937
"9110",30,"OLS",13.1361746361746
"9111",3,"OLS",10.0233463035019
"9112",6,"OLS",13.3413173652695
"9113",10,"OLS",11.1874229346486
"9114",20,"OLS",11.7974810521623
"9115",30,"OLS",11.5059775280899
"9116",3,"OLS",14.4311926605505
"9117",6,"OLS",12.2027506654836
"9118",10,"OLS",11.5467751307379
"9119",20,"OLS",12.6683128883224
"9120",30,"OLS",13.1354569352095
"9121",3,"OLS",13.2660550458716
"9122",6,"OLS",13.4082512315271
"9123",10,"OLS",11.7839233038348
"9124",20,"OLS",11.4221223190035
"9125",30,"OLS",12.1697026520225
"9126",3,"OLS",10.6131515284803
"9127",6,"OLS",14.1277602523659
"9128",10,"OLS",11.9963920625376
"9129",20,"OLS",10.5615327929256
"9130",30,"OLS",13.1233651466949
"9131",3,"OLS",10.7263102170461
"9132",6,"OLS",13.5694444444444
"9133",10,"OLS",13.4697238408918
"9134",20,"OLS",11.6919787211849
"9135",30,"OLS",13.0626979936642
"9136",3,"OLS",14.0909090909091
"9137",6,"OLS",13.6888133498146
"9138",10,"OLS",14.0939534883721
"9139",20,"OLS",12.6377322982828
"9140",30,"OLS",12.0035236081748
"9141",3,"OLS",12.2575757575758
"9142",6,"OLS",17.8759124087591
"9143",10,"OLS",17.1879375336564
"9144",20,"OLS",13.4073569482289
"9145",30,"OLS",14.5279219431181
"9146",3,"OLS",14.9695652173913
"9147",6,"OLS",12.5807319698601
"9148",10,"OLS",12.1541052631579
"9149",20,"OLS",12.2679714426391
"9150",30,"OLS",13.3460686600222
"9151",3,"OLS",16.2363636363636
"9152",6,"OLS",16.3453237410072
"9153",10,"OLS",11.3317757009346
"9154",20,"OLS",14.6161616161616
"9155",30,"OLS",13.0385500575374
"9156",3,"OLS",14.900267141585
"9157",6,"OLS",15.9111984282908
"9158",10,"OLS",11.9831979837581
"9159",20,"OLS",12.1899091826438
"9160",30,"OLS",12.9790427640895
"9161",3,"OLS",11.7142857142857
"9162",6,"OLS",12.3870967741935
"9163",10,"OLS",11.2423208191126
"9164",20,"OLS",12.1527777777778
"9165",30,"OLS",11.2007890082982
"9166",3,"OLS",14.2473684210526
"9167",6,"OLS",14.8508474576271
"9168",10,"OLS",16.42567018684
"9169",20,"OLS",12.7729967069155
"9170",30,"OLS",12.1720430107527
"9171",3,"OLS",13.9751552795031
"9172",6,"OLS",15.6505576208178
"9173",10,"OLS",14.8037735849057
"9174",20,"OLS",15.6305139619587
"9175",30,"OLS",11.716306156406
"9176",3,"OLS",10.8354806739346
"9177",6,"OLS",16.2700296735905
"9178",10,"OLS",13.1577034883721
"9179",20,"OLS",12.0485731633273
"9180",30,"OLS",10.9606673651971
"9181",3,"OLS",15.5570776255708
"9182",6,"OLS",11.8069306930693
"9183",10,"OLS",12.0931205859273
"9184",20,"OLS",14.430981595092
"9185",30,"OLS",11.6974079639369
"9186",3,"OLS",17.8861788617886
"9187",6,"OLS",15.3815726000965
"9188",10,"OLS",14.6920473773266
"9189",20,"OLS",11.5443376068376
"9190",30,"OLS",12.6376237623762
"9191",3,"OLS",16.2352941176471
"9192",6,"OLS",14.1296928327645
"9193",10,"OLS",12.9899497487437
"9194",20,"OLS",13.9154795821463
"9195",30,"OLS",12.7768918918919
"9196",3,"OLS",10.3022624434389
"9197",6,"OLS",15.3508287292818
"9198",10,"OLS",11.3421967327077
"9199",20,"OLS",12.5989847715736
"9200",30,"OLS",13.085327234342
"9201",3,"OLS",15.2284541723666
"9202",6,"OLS",10.8801939058172
"9203",10,"OLS",10.3152415087899
"9204",20,"OLS",12.0460854478421
"9205",30,"OLS",11.4282461809636
"9206",3,"OLS",11.9113018597997
"9207",6,"OLS",15.310298102981
"9208",10,"OLS",16.1696428571429
"9209",20,"OLS",13.659242250287
"9210",30,"OLS",13.2849162011173
"9211",3,"OLS",13.768014059754
"9212",6,"OLS",15.449500554939
"9213",10,"OLS",10.3338339412143
"9214",20,"OLS",13.6357453240129
"9215",30,"OLS",13.0783450704225
"9216",3,"OLS",18.3333333333333
"9217",6,"OLS",10.4398838334947
"9218",10,"OLS",11.248984565394
"9219",20,"OLS",11.8042344277386
"9220",30,"OLS",12.7206757078277
"9221",3,"OLS",12.3474952441344
"9222",6,"OLS",14.7822784810127
"9223",10,"OLS",13.4210526315789
"9224",20,"OLS",11.198960219639
"9225",30,"OLS",12.4810411010205
"9226",3,"OLS",13.0526315789474
"9227",6,"OLS",15.25
"9228",10,"OLS",13.3145225996256
"9229",20,"OLS",15.9639830508474
"9230",30,"OLS",13.865943814687
"9231",3,"OLS",11.7744360902256
"9232",6,"OLS",12.2024844720497
"9233",10,"OLS",13.8986808868931
"9234",20,"OLS",14.1530564629025
"9235",30,"OLS",13.1335855066693
"9236",3,"OLS",19.0491803278689
"9237",6,"OLS",18.5289042277826
"9238",10,"OLS",15.9726533628973
"9239",20,"OLS",12.8716757449535
"9240",30,"OLS",13.4531019202363
"9241",3,"OLS",16.6949806949807
"9242",6,"OLS",11.4625228519196
"9243",10,"OLS",13.5309278350515
"9244",20,"OLS",15.2393534348772
"9245",30,"OLS",12.05831831195
"9246",3,"OLS",15.331778425656
"9247",6,"OLS",14.9721166032953
"9248",10,"OLS",10.4482961222092
"9249",20,"OLS",13.7518172377985
"9250",30,"OLS",13.3469434832757
"9251",3,"OLS",14.1724137931034
"9252",6,"OLS",11.8256351039261
"9253",10,"OLS",12.1121621621622
"9254",20,"OLS",11.1292092522862
"9255",30,"OLS",11.249483115093
"9256",3,"OLS",17.7437722419929
"9257",6,"OLS",13.742657856094
"9258",10,"OLS",14.783595113438
"9259",20,"OLS",12.7025036818851
"9260",30,"OLS",13.1456595264938
"9261",3,"OLS",15.7537942664418
"9262",6,"OLS",15.1271794871795
"9263",10,"OLS",14.981981981982
"9264",20,"OLS",10.8197011706716
"9265",30,"OLS",12.2731032852753
"9266",3,"OLS",16.2558139534884
"9267",6,"OLS",14.8938906752412
"9268",10,"OLS",13.5422680412371
"9269",20,"OLS",16.7625899280576
"9270",30,"OLS",12.9960851480303
"9271",3,"OLS",10.9340425531915
"9272",6,"OLS",12.515935334873
"9273",10,"OLS",11.9214370311883
"9274",20,"OLS",13.9416243654822
"9275",30,"OLS",13.7301457344032
"9276",3,"OLS",13.2753623188406
"9277",6,"OLS",16.0803571428571
"9278",10,"OLS",11.3873403019744
"9279",20,"OLS",12.3683830606352
"9280",30,"OLS",13.8099381283836
"9281",3,"OLS",18.2317073170732
"9282",6,"OLS",11.1031286210892
"9283",10,"OLS",15.8229329173167
"9284",20,"OLS",12.3898150262617
"9285",30,"OLS",12.3297587131367
"9286",3,"OLS",11.0396226415094
"9287",6,"OLS",15.7682119205298
"9288",10,"OLS",17.1120331950208
"9289",20,"OLS",11.5414921964218
"9290",30,"OLS",13.3420080321285
"9291",3,"OLS",11.9936708860759
"9292",6,"OLS",15.4252669039146
"9293",10,"OLS",11.0037105751391
"9294",20,"OLS",11.9615281620994
"9295",30,"OLS",12.2439881873154
"9296",3,"OLS",18.1065573770492
"9297",6,"OLS",16.2958139534884
"9298",10,"OLS",12.091384863124
"9299",20,"OLS",13.7390877881314
"9300",30,"OLS",11.7466124661247
"9301",3,"OLS",15.1034482758621
"9302",6,"OLS",13.347471451876
"9303",10,"OLS",15.726821192053
"9304",20,"OLS",12.303909428622
"9305",30,"OLS",12.9026466967583
"9306",3,"OLS",11.0869565217391
"9307",6,"OLS",13.2674743709226
"9308",10,"OLS",17.6197743861977
"9309",20,"OLS",12.6946465696466
"9310",30,"OLS",14.3738639154999
"9311",3,"OLS",10.6867204695525
"9312",6,"OLS",14.9450127877238
"9313",10,"OLS",13.4185674269708
"9314",20,"OLS",10.6254771264171
"9315",30,"OLS",12.1460258780037
"9316",3,"OLS",18.3333333333333
"9317",6,"OLS",13.9179536679537
"9318",10,"OLS",19.3655303030303
"9319",20,"OLS",12.8373897170672
"9320",30,"OLS",16.1763779527559
"9321",3,"OLS",11.9511961722488
"9322",6,"OLS",15.3785310734463
"9323",10,"OLS",12.7681978798587
"9324",20,"OLS",13.3705890069526
"9325",30,"OLS",13.2985283812193
"9326",3,"OLS",15.8256880733945
"9327",6,"OLS",12.307881773399
"9328",10,"OLS",14.852544132918
"9329",20,"OLS",12.3476679841897
"9330",30,"OLS",13.9987131827281
"9331",3,"OLS",18
"9332",6,"OLS",15.279176201373
"9333",10,"OLS",11.9530769230769
"9334",20,"OLS",12.4076007176643
"9335",30,"OLS",14.2388503468781
"9336",3,"OLS",14.4895960832313
"9337",6,"OLS",10.8812980358668
"9338",10,"OLS",10.7892726957126
"9339",20,"OLS",13.5067911714771
"9340",30,"OLS",14.8164502164502
"9341",3,"OLS",12.274343122102
"9342",6,"OLS",11.2481053051456
"9343",10,"OLS",13.2765719400313
"9344",20,"OLS",13.1799863387978
"9345",30,"OLS",13.8704071499503
"9346",3,"OLS",11.9138381201044
"9347",6,"OLS",10.8392670157068
"9348",10,"OLS",16.3764258555133
"9349",20,"OLS",14.9684644857059
"9350",30,"OLS",12.5093510299061
"9351",3,"OLS",11.4171337069656
"9352",6,"OLS",13.4896265560166
"9353",10,"OLS",12.4642105263158
"9354",20,"OLS",12.8957224941477
"9355",30,"OLS",13.7978476471829
"9356",3,"OLS",11.8001350438893
"9357",6,"OLS",12.953258722844
"9358",10,"OLS",12.2297019527235
"9359",20,"OLS",14.1807700674353
"9360",30,"OLS",13.4679125528914
"9361",3,"OLS",15.979381443299
"9362",6,"OLS",10.9763855421687
"9363",10,"OLS",15.6637168141593
"9364",20,"OLS",13.3163904607922
"9365",30,"OLS",11.4913925482906
"9366",3,"OLS",9.5807903951976
"9367",6,"OLS",13.6745874587459
"9368",10,"OLS",15.0616653574234
"9369",20,"OLS",13.0227578978889
"9370",30,"OLS",11.666902632087
"9371",3,"OLS",16.8114285714286
"9372",6,"OLS",14.7774193548387
"9373",10,"OLS",13.044390637611
"9374",20,"OLS",11.6399312517903
"9375",30,"OLS",13.5987170349252
"9376",3,"OLS",13
"9377",6,"OLS",11.6849217638691
"9378",10,"OLS",12.2517311608961
"9379",20,"OLS",16.4472396925227
"9380",30,"OLS",12.5605989390989
"9381",3,"OLS",15.2142857142857
"9382",6,"OLS",9.95678623872456
"9383",10,"OLS",12.166091954023
"9384",20,"OLS",13.5558012486993
"9385",30,"OLS",13.8884846567542
"9386",3,"OLS",13.4486725663717
"9387",6,"OLS",9.81667467563671
"9388",10,"OLS",14.0191989407481
"9389",20,"OLS",11.0179759744188
"9390",30,"OLS",10.9131869945536
"9391",3,"OLS",18.8452611218569
"9392",6,"OLS",17.8710134656272
"9393",10,"OLS",13.0528910802331
"9394",20,"OLS",13.3405694953482
"9395",30,"OLS",13.6699689782848
"9396",3,"OLS",16.8821907013396
"9397",6,"OLS",10.8876689189189
"9398",10,"OLS",16.957805907173
"9399",20,"OLS",15.9078444594291
"9400",30,"OLS",11.5029394895326
"9401",3,"OLS",10.7513227513228
"9402",6,"OLS",12.7791785278569
"9403",10,"OLS",13.1864311746566
"9404",20,"OLS",12.3883123975969
"9405",30,"OLS",10.4179943767573
"9406",3,"OLS",13.5373608903021
"9407",6,"OLS",16.741935483871
"9408",10,"OLS",11.9767233661594
"9409",20,"OLS",13.7261451726568
"9410",30,"OLS",14.8375870069606
"9411",3,"OLS",10.6555555555556
"9412",6,"OLS",10.8555606829719
"9413",10,"OLS",15.7093023255814
"9414",20,"OLS",15.8768958543984
"9415",30,"OLS",12.883606557377
"9416",3,"OLS",16.2036613272311
"9417",6,"OLS",12.3612750885478
"9418",10,"OLS",11.6678832116788
"9419",20,"OLS",11.9828422230511
"9420",30,"OLS",13.9728643216081
"9421",3,"OLS",14.2425373134328
"9422",6,"OLS",14.2802095024317
"9423",10,"OLS",12.204217536071
"9424",20,"OLS",10.9364734755522
"9425",30,"OLS",13.2079272254711
"9426",3,"OLS",14.4073359073359
"9427",6,"OLS",14.9400428265525
"9428",10,"OLS",12.3920409771474
"9429",20,"OLS",11.2122118380062
"9430",30,"OLS",13.4438210127648
"9431",3,"OLS",17.216
"9432",6,"OLS",14.7671665351223
"9433",10,"OLS",11.3418126684636
"9434",20,"OLS",14.9208193815245
"9435",30,"OLS",11.9736074270557
"9436",3,"OLS",10.8313043478261
"9437",6,"OLS",13.8298969072165
"9438",10,"OLS",12.7909693716451
"9439",20,"OLS",12.0168523279063
"9440",30,"OLS",11.4435953695998
"9441",3,"OLS",10.8392124692371
"9442",6,"OLS",11.5011904761905
"9443",10,"OLS",13.3863080684597
"9444",20,"OLS",12.7488336769014
"9445",30,"OLS",12.2369648737651
"9446",3,"OLS",12.1627906976744
"9447",6,"OLS",17.4208955223881
"9448",10,"OLS",13.6568789178489
"9449",20,"OLS",14.3595261928595
"9450",30,"OLS",12.7911343399148
"9451",3,"OLS",15.407465007776
"9452",6,"OLS",15.5508982035928
"9453",10,"OLS",13.7561823802164
"9454",20,"OLS",12.2499002526932
"9455",30,"OLS",13.3214354620876
"9456",3,"OLS",18.1797385620915
"9457",6,"OLS",12.2970436414829
"9458",10,"OLS",14.1093888396811
"9459",20,"OLS",15.2909371781668
"9460",30,"OLS",11.6063667970448
"9461",3,"OLS",20.6271186440678
"9462",6,"OLS",11.1703958691911
"9463",10,"OLS",11.3178984861977
"9464",20,"OLS",12.5264787860019
"9465",30,"OLS",12.1449614671739
"9466",3,"OLS",15.3723404255319
"9467",6,"OLS",14.7313054499366
"9468",10,"OLS",14.1072664359862
"9469",20,"OLS",13.4871699516549
"9470",30,"OLS",13.449214810546
"9471",3,"OLS",12.1092840880344
"9472",6,"OLS",18.0388349514563
"9473",10,"OLS",10.266882416397
"9474",20,"OLS",14.4767486548809
"9475",30,"OLS",12.861872659176
"9476",3,"OLS",13.963768115942
"9477",6,"OLS",13.6731517509728
"9478",10,"OLS",13.5650887573964
"9479",20,"OLS",13.3630623520126
"9480",30,"OLS",11.7345107122177
"9481",3,"OLS",10.5506329113924
"9482",6,"OLS",16.4967741935484
"9483",10,"OLS",15.1704834605598
"9484",20,"OLS",11.9274918300654
"9485",30,"OLS",11.0663015278178
"9486",3,"OLS",17.8396226415094
"9487",6,"OLS",11.9040697674419
"9488",10,"OLS",10.7278451850714
"9489",20,"OLS",11.388147566719
"9490",30,"OLS",13.9112866817156
"9491",3,"OLS",12.7816901408451
"9492",6,"OLS",11.4482421875
"9493",10,"OLS",12.887417218543
"9494",20,"OLS",13.0503046399
"9495",30,"OLS",13.2998466257669
"9496",3,"OLS",18.2954545454545
"9497",6,"OLS",13.456
"9498",10,"OLS",13.4650101419878
"9499",20,"OLS",14.7160669754186
"9500",30,"OLS",11.7952542372881
"9501",3,"OLS",16.6525096525097
"9502",6,"OLS",11.116763400478
"9503",10,"OLS",14.2980241492865
"9504",20,"OLS",13.2634646302251
"9505",30,"OLS",16.1364928909953
"9506",3,"OLS",13.3310626702997
"9507",6,"OLS",14.8465057179161
"9508",10,"OLS",11.3326996197719
"9509",20,"OLS",13.3144264780192
"9510",30,"OLS",11.4017246737104
"9511",3,"OLS",16.4605809128631
"9512",6,"OLS",11.0522522522523
"9513",10,"OLS",14.5196850393701
"9514",20,"OLS",11.4276450208759
"9515",30,"OLS",13.4046055761728
"9516",3,"OLS",15.4820143884892
"9517",6,"OLS",12.1821631878558
"9518",10,"OLS",12.2274590163934
"9519",20,"OLS",10.3428970088079
"9520",30,"OLS",11.6205930807249
"9521",3,"OLS",14.696
"9522",6,"OLS",10.993006993007
"9523",10,"OLS",13.3879598662207
"9524",20,"OLS",13.1983518044899
"9525",30,"OLS",13.5091409157094
"9526",3,"OLS",10.6240029006526
"9527",6,"OLS",15.1853360488798
"9528",10,"OLS",13.193427931292
"9529",20,"OLS",11.6313275055906
"9530",30,"OLS",13.1595682271501
"9531",3,"OLS",11.7146974063401
"9532",6,"OLS",11.9655537890832
"9533",10,"OLS",16.4679156908665
"9534",20,"OLS",13.8788780280493
"9535",30,"OLS",12.8979621756341
"9536",3,"OLS",19.6623376623376
"9537",6,"OLS",17.8871794871795
"9538",10,"OLS",15.6163124641011
"9539",20,"OLS",11.8665856868104
"9540",30,"OLS",13.9183535762483
"9541",3,"OLS",12.8208955223881
"9542",6,"OLS",15.3227571115974
"9543",10,"OLS",11.6935712262815
"9544",20,"OLS",12.8368479467259
"9545",30,"OLS",11.7404566210046
"9546",3,"OLS",18.9444444444444
"9547",6,"OLS",13.5177469135802
"9548",10,"OLS",12.2543837984688
"9549",20,"OLS",13.8074137931035
"9550",30,"OLS",11.5921519186825
"9551",3,"OLS",11.0943396226415
"9552",6,"OLS",10.8321492007105
"9553",10,"OLS",13.3035853468433
"9554",20,"OLS",10.3996252240508
"9555",30,"OLS",13.2640774760383
"9556",3,"OLS",12.0307692307692
"9557",6,"OLS",12.9604790419162
"9558",10,"OLS",13.843459088682
"9559",20,"OLS",15.5608740894901
"9560",30,"OLS",13.408962115647
"9561",3,"OLS",15.6176470588235
"9562",6,"OLS",13.5148717948718
"9563",10,"OLS",11.2896600566572
"9564",20,"OLS",13.3671653861706
"9565",30,"OLS",12.7661016949153
"9566",3,"OLS",15.8
"9567",6,"OLS",13.1181818181818
"9568",10,"OLS",12.4148936170213
"9569",20,"OLS",13.5682373472949
"9570",30,"OLS",12.3569377990431
"9571",3,"OLS",13.4512195121951
"9572",6,"OLS",11.9770082316208
"9573",10,"OLS",14.1799899446958
"9574",20,"OLS",12.8913834951456
"9575",30,"OLS",12.4550283934787
"9576",3,"OLS",12.7216494845361
"9577",6,"OLS",14.89369592089
"9578",10,"OLS",13.9444703686421
"9579",20,"OLS",13.0189030883919
"9580",30,"OLS",13.2680657723929
"9581",3,"OLS",10.0765328628143
"9582",6,"OLS",18.6339144215531
"9583",10,"OLS",12.3166666666667
"9584",20,"OLS",12.355614973262
"9585",30,"OLS",17.1185647425897
"9586",3,"OLS",12.082336045955
"9587",6,"OLS",18.112426035503
"9588",10,"OLS",17.5283018867925
"9589",20,"OLS",13.7579399141631
"9590",30,"OLS",13.1866756848157
"9591",3,"OLS",13.6930693069307
"9592",6,"OLS",11.3189295359686
"9593",10,"OLS",12.0757118927973
"9594",20,"OLS",15.6476309226933
"9595",30,"OLS",13.8282747603834
"9596",3,"OLS",18.3545611015491
"9597",6,"OLS",19.0950446791227
"9598",10,"OLS",11.2741071428571
"9599",20,"OLS",14.9036325992848
"9600",30,"OLS",12.8737462041042
"9601",3,"OLS",12.2287390029325
"9602",6,"OLS",15.2719560878244
"9603",10,"OLS",13.353309015112
"9604",20,"OLS",12.6509384775808
"9605",30,"OLS",13.3260551191586
"9606",3,"OLS",17.6362126245847
"9607",6,"OLS",16.3942307692308
"9608",10,"OLS",14.3160349854227
"9609",20,"OLS",15.5936199722608
"9610",30,"OLS",15.741173482347
"9611",3,"OLS",11.5082872928177
"9612",6,"OLS",12.3492149431511
"9613",10,"OLS",15.775
"9614",20,"OLS",14.0110882956879
"9615",30,"OLS",14.1540819169685
"9616",3,"OLS",9.61147132169576
